feature	mean_abs_shap
pI	0.07267468893458769
length	0.03833176106678387
E	0.03748348950321456
P	0.03525216706757102
mw	0.03197136809012795
M	0.03138209380940518
W	0.029365271154496587
G	0.024745445262748234
instability	0.024165743303896894
T	0.02142235794118255
L	0.02106491394818577
I	0.016547735292766364
N	0.011552442152000719
F	0.011064129648685053
V	0.009291057616644964
K	0.008949138131789915
Q	0.008768274753551868
A	0.007446937462940773
C	0.0074342890828119745
R	0.006820832996889467
