feature	mean_abs_shap
pI	0.042656558335130414
length	0.03677683195099483
mw	0.03496366689646802
P	0.03426001476730062
instability	0.028265276612632034
E	0.027244007994727072
C	0.021699021574023307
V	0.0211105573825469
L	0.020160537795581118
M	0.01992582946814833
K	0.01943704257558087
I	0.01757822416821236
W	0.017554347969852037
D	0.0170558083598631
G	0.015740963683301384
N	0.014188921330770118
S	0.012735351748622944
aromaticity	0.012483400539225756
R	0.011915719477022767
T	0.011754453219840741
